Peugeot,406,mechanical,green,207000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,3000.0,False,Гродненская обл.,6,2,False,True,False,False,False,False,False,False,False,False,99
Peugeot,307,automatic,red,250000,2005,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2500.0,False,Витебская обл.,3,3,False,True,False,False,False,False,False,False,False,False,99
Peugeot,206,mechanical,silver,250000,2000,diesel,False,diesel,1.9,hatchback,False,owned,front,2700.0,False,Минская обл.,5,2,False,True,False,False,False,False,False,False,False,True,100
Peugeot,406,mechanical,green,320000,1996,gasoline,False,gasoline,1.8,sedan,False,owned,front,2550.0,False,Витебская обл.,13,2,False,True,False,False,False,False,False,False,False,True,100
Peugeot,406,mechanical,silver,280000,1999,diesel,False,diesel,2.0,sedan,False,owned,front,3300.0,False,Минская обл.,18,2,False,True,False,False,False,False,False,False,False,False,100
Peugeot,308,mechanical,silver,180000,2010,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5850.0,False,Минская обл.,5,2,False,True,False,False,False,True,False,False,False,False,101
Peugeot,406,mechanical,blue,200000,1996,gasoline,False,gasoline,2.0,sedan,False,owned,front,1500.0,False,Минская обл.,12,10,False,False,False,False,False,True,False,False,True,True,102
Peugeot,407,mechanical,black,250000,2006,diesel,False,diesel,1.6,sedan,False,owned,front,6000.0,False,Минская обл.,5,2,False,True,False,False,False,False,False,False,False,False,102
Peugeot,406,mechanical,blue,350000,1999,diesel,False,diesel,1.9,sedan,False,owned,front,2200.0,False,Минская обл.,6,2,False,True,False,False,False,False,False,False,False,False,102
Peugeot,206,mechanical,blue,128000,2009,gasoline,False,gasoline,1.1,hatchback,False,owned,front,4300.0,False,Могилевская обл.,5,2,False,True,False,False,False,False,False,False,False,False,103
Peugeot,607,mechanical,blue,460000,2001,diesel,False,diesel,2.2,sedan,False,owned,front,3300.0,False,Гродненская обл.,3,2,False,True,True,True,False,False,False,True,False,True,103
Peugeot,406,mechanical,green,264800,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,2000.0,False,Могилевская обл.,9,3,False,True,False,False,True,True,False,False,False,True,103
Peugeot,206,mechanical,black,207000,2007,gasoline,False,gasoline,1.4,sedan,False,owned,front,3600.0,False,Минская обл.,6,2,False,True,False,False,False,False,False,False,False,False,103
Peugeot,605,mechanical,green,350000,1990,gasoline,False,gasoline,2.0,sedan,False,owned,front,1000.0,True,Минская обл.,5,3,False,False,False,False,True,False,False,False,False,False,103
Peugeot,3008,mechanical,brown,53500,2011,gasoline,False,gasoline,1.6,suv,False,owned,front,9300.0,False,Минская обл.,6,2,False,True,False,False,False,True,False,False,True,True,104
Peugeot,Partner,mechanical,other,183000,2010,gasoline,False,gasoline,1.6,minivan,False,owned,front,7500.0,False,Витебская обл.,4,2,False,True,False,True,False,True,False,False,False,False,104
Peugeot,206,mechanical,black,203000,2004,gasoline,False,gasoline,1.6,cabriolet,False,owned,front,3500.0,False,Минская обл.,1,2,False,True,True,False,False,False,False,False,False,True,104
Peugeot,3008,mechanical,brown,134500,2011,gasoline,False,gasoline,1.6,hatchback,False,owned,front,8000.0,False,Гродненская обл.,14,2,False,True,False,False,False,True,False,False,True,True,105
Peugeot,607,mechanical,blue,290000,2002,gasoline,False,gasoline,2.2,sedan,False,owned,front,4700.0,False,Минская обл.,4,2,False,True,False,True,False,False,False,False,True,True,105
Peugeot,406,mechanical,silver,267000,2001,gasoline,False,gasoline,1.8,sedan,False,owned,front,3500.0,False,Минская обл.,9,2,False,False,True,False,False,False,False,False,False,True,105
Peugeot,306,mechanical,red,300000,1996,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1350.0,False,Минская обл.,5,5,False,False,False,False,False,False,False,False,False,True,106
Peugeot,308,mechanical,grey,140000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5350.0,False,Могилевская обл.,18,2,False,True,False,True,False,True,False,False,False,True,106
Peugeot,Expert,mechanical,white,372000,2002,diesel,False,diesel,2.0,minivan,False,owned,front,4000.0,False,Минская обл.,8,2,False,True,False,False,False,False,False,False,False,False,106
Peugeot,308,mechanical,black,215000,2008,gasoline,False,gasoline,1.6,universal,False,owned,front,5500.0,True,Брестская обл.,5,4,False,True,False,True,False,False,False,False,False,False,108
Peugeot,406,automatic,silver,232000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,2600.0,False,Брестская обл.,3,2,False,True,False,False,False,False,False,False,False,False,108
Peugeot,307,mechanical,red,224000,2007,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4150.0,False,Минская обл.,12,2,False,True,False,False,False,False,False,False,False,False,110
Peugeot,Boxer,mechanical,blue,260000,1997,diesel,False,diesel,2.5,minibus,False,owned,front,3500.0,False,Витебская обл.,5,2,False,False,True,False,False,False,False,False,False,False,111
Peugeot,605,automatic,blue,300000,1993,gasoline,False,gasoline,2.0,sedan,False,owned,front,1350.0,True,Минская обл.,4,8,False,False,True,False,True,False,False,False,False,False,112
Peugeot,307,mechanical,other,192000,2004,gasoline,False,gasoline,2.0,universal,False,owned,front,3800.0,False,Брестская обл.,10,2,False,True,False,False,False,True,False,False,True,False,112
Peugeot,206,mechanical,silver,340000,2002,diesel,False,diesel,2.0,hatchback,False,owned,front,2800.0,False,Гродненская обл.,4,3,False,True,False,False,False,False,False,False,False,False,112
Peugeot,206,mechanical,red,180000,2002,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1900.0,True,Брестская обл.,3,2,False,False,False,True,False,False,False,False,False,False,112
Peugeot,407,mechanical,silver,263000,2004,gasoline,False,gasoline,2.2,sedan,False,owned,front,4800.0,False,Минская обл.,17,2,False,True,False,True,True,False,False,True,True,True,113
Peugeot,406,mechanical,blue,111111,2002,gasoline,False,gasoline,2.2,sedan,False,owned,front,2900.0,True,Брестская обл.,8,2,False,True,False,False,False,True,False,False,True,True,113
Peugeot,307,mechanical,silver,210000,2007,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5400.0,False,Витебская обл.,5,2,False,True,False,False,False,True,False,False,False,True,114
Peugeot,308,mechanical,white,104000,2011,gasoline,False,gasoline,1.6,hatchback,False,owned,front,6150.0,False,Минская обл.,6,2,False,True,False,False,False,False,False,False,False,False,115
Peugeot,206,mechanical,other,207000,2007,gasoline,False,gasoline,1.4,sedan,False,owned,front,2670.0,True,Минская обл.,6,5,False,True,False,True,False,False,False,False,True,True,115
Peugeot,406,mechanical,blue,190000,1997,diesel,False,diesel,1.9,universal,False,owned,front,3200.0,False,Брестская обл.,15,3,False,False,False,False,True,False,False,False,False,True,115
Peugeot,407,mechanical,silver,285000,2007,diesel,False,diesel,1.6,universal,False,owned,front,6300.0,False,Гродненская обл.,4,2,False,True,False,False,False,False,False,False,False,False,117
Peugeot,406,mechanical,blue,260000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,2450.0,False,Минская обл.,5,2,False,True,False,False,False,False,False,False,False,False,118
Peugeot,605,mechanical,silver,123456,1994,gasoline,False,gasoline,2.0,sedan,False,owned,front,1000.0,True,Брестская обл.,1,5,False,True,False,True,False,False,False,False,False,False,118
Peugeot,407,mechanical,other,225343,2005,diesel,False,diesel,1.6,universal,False,owned,front,5000.0,False,Минская обл.,7,2,False,True,False,False,False,False,False,False,True,False,118
Peugeot,405,mechanical,other,500000,1995,diesel,False,diesel,1.9,universal,False,owned,front,1400.0,True,Минская обл.,16,3,False,False,False,False,False,False,False,False,False,True,119
Peugeot,406,mechanical,other,312685,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1900.0,True,Гродненская обл.,7,3,False,False,False,False,False,True,False,False,False,True,119
Peugeot,307,automatic,green,250000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3800.0,False,Минская обл.,8,2,False,True,False,False,True,False,False,False,False,True,119
Peugeot,307,mechanical,silver,253000,2004,diesel,False,diesel,1.6,universal,False,owned,front,5300.0,False,Витебская обл.,12,7,False,True,False,False,False,False,False,False,True,True,119
Peugeot,605,mechanical,green,300000,1998,gas,True,gasoline,2.0,sedan,False,owned,front,1800.0,False,Витебская обл.,4,2,False,True,False,False,True,True,False,False,False,True,121
Peugeot,605,mechanical,black,450000,1998,gasoline,False,gasoline,3.0,sedan,False,owned,front,2000.0,False,Витебская обл.,4,2,False,True,False,False,False,True,False,False,False,True,122
Peugeot,405,mechanical,red,1111,1994,diesel,False,diesel,1.9,universal,False,owned,front,950.0,False,Минская обл.,4,10,False,False,False,False,False,False,False,False,False,True,123
Peugeot,206,mechanical,blue,153000,2001,diesel,False,diesel,1.9,hatchback,False,emergency,front,10000.0,False,Минская обл.,9,3,False,False,False,False,False,False,False,False,False,True,124
Peugeot,308,automatic,red,106000,2010,gasoline,False,gasoline,1.6,hatchback,False,owned,front,6000.0,False,Гомельская обл.,9,2,False,True,False,False,False,True,False,False,True,True,125
Peugeot,406,mechanical,silver,400000,2002,diesel,False,diesel,2.2,sedan,False,owned,front,3500.0,True,Гомельская обл.,6,8,False,True,False,False,True,True,False,False,False,True,126
Peugeot,607,automatic,silver,300000,2003,diesel,False,diesel,2.2,sedan,False,owned,front,4200.0,True,Минская обл.,11,7,False,True,True,True,True,True,True,True,True,True,127
Peugeot,308,automatic,silver,125000,2009,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5700.0,False,Минская обл.,6,2,False,True,False,False,False,True,False,False,False,True,128
Peugeot,406,mechanical,green,350000,2002,diesel,False,diesel,2.0,sedan,False,owned,front,3500.0,True,Гомельская обл.,10,2,False,True,False,True,False,False,False,False,False,False,129
Peugeot,406,mechanical,green,360000,1995,gasoline,False,gasoline,1.8,hatchback,False,owned,front,1800.0,True,Витебская обл.,3,4,False,True,False,False,False,False,False,False,False,True,129
Peugeot,406,mechanical,red,450000,1996,gasoline,False,gasoline,1.8,sedan,False,owned,front,1600.0,False,Минская обл.,1,3,False,True,False,False,False,False,False,False,False,False,131
Peugeot,406,mechanical,silver,500000,2000,diesel,False,diesel,2.0,universal,False,emergency,front,1000.0,False,Гомельская обл.,4,3,False,True,False,False,False,False,False,False,False,False,131
Peugeot,206,mechanical,silver,250000,2003,diesel,False,diesel,1.4,universal,False,owned,front,3000.0,False,Минская обл.,4,4,False,True,False,False,False,False,False,False,False,False,131
Peugeot,407,mechanical,other,244000,2005,gasoline,False,gasoline,1.8,sedan,False,owned,front,6000.0,False,Минская обл.,24,7,False,True,False,False,False,False,True,True,True,True,132
Peugeot,206,mechanical,black,321000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3100.0,False,Минская обл.,9,2,False,True,False,False,False,False,False,False,False,True,132
Peugeot,407,mechanical,other,291000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,front,4950.0,True,Минская обл.,6,3,False,True,True,False,False,True,False,True,True,True,132
Peugeot,206,mechanical,silver,159000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2500.0,False,Минская обл.,10,2,False,False,False,False,False,True,False,False,False,False,133
Peugeot,206,mechanical,silver,253555,1999,gasoline,False,gasoline,1.4,hatchback,False,owned,front,2200.0,False,Гомельская обл.,7,3,False,True,False,False,False,False,False,False,False,False,134
Peugeot,307,automatic,silver,250000,2003,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4000.0,True,Минская обл.,4,4,False,True,False,True,False,False,False,True,True,False,134
Peugeot,307,mechanical,silver,200000,2005,gasoline,False,gasoline,1.4,hatchback,False,owned,front,4700.0,True,Минская обл.,4,2,False,False,True,False,False,False,False,True,True,False,134
Peugeot,208,mechanical,grey,87000,2014,diesel,False,diesel,1.4,hatchback,False,owned,front,7600.0,False,Минская обл.,4,8,False,True,False,False,False,False,False,True,True,False,135
Peugeot,605,mechanical,white,400000,1993,gas,True,gasoline,2.0,sedan,False,owned,front,1100.0,True,Витебская обл.,4,2,False,False,True,False,False,True,False,False,False,False,136
Peugeot,406,mechanical,blue,407000,1997,diesel,False,diesel,1.9,sedan,False,owned,front,2300.0,False,Гомельская обл.,16,2,False,False,False,False,False,False,False,False,False,True,136
Peugeot,207,mechanical,silver,274000,2008,diesel,False,diesel,1.4,hatchback,False,owned,front,4400.0,False,Могилевская обл.,11,4,False,True,False,False,False,False,False,False,True,False,137
Peugeot,307,mechanical,red,300000,2001,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3000.0,False,Брестская обл.,5,2,False,False,False,False,False,False,False,False,False,True,137
Peugeot,806,mechanical,other,330000,1996,gas,True,gasoline,2.0,minivan,False,owned,front,4000.0,False,Минская обл.,8,6,False,True,False,False,True,False,False,False,False,False,138
Peugeot,607,mechanical,blue,298000,2001,gas,True,gasoline,2.2,sedan,False,owned,front,4500.0,False,Брестская обл.,12,2,False,True,False,False,False,True,False,False,False,True,138
Peugeot,308,mechanical,blue,147000,2010,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5000.0,False,Минская обл.,7,13,False,True,False,False,False,True,False,False,True,False,138
Peugeot,206,mechanical,red,145000,2007,gasoline,False,gasoline,1.4,sedan,False,owned,front,3500.0,False,Минская обл.,6,3,False,True,False,True,False,False,False,False,False,False,138
Peugeot,406,mechanical,green,300000,1999,diesel,False,diesel,1.9,sedan,False,owned,front,2000.0,False,Минская обл.,3,2,False,False,False,True,False,False,False,False,False,False,139
Peugeot,308,automatic,red,175000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5700.0,False,Брестская обл.,14,3,False,True,True,True,False,True,False,False,False,True,139
Peugeot,308,mechanical,grey,250000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5700.0,False,Минская обл.,2,2,False,True,False,True,False,False,False,False,False,True,139
Peugeot,106,mechanical,other,313000,1996,gasoline,False,gasoline,1.0,hatchback,False,owned,front,1380.0,False,Минская обл.,8,2,False,False,False,False,False,False,False,False,False,True,140
Peugeot,806,mechanical,silver,300000,1998,diesel,False,diesel,2.1,minivan,False,owned,front,3200.0,False,Гродненская обл.,12,3,False,True,False,False,False,False,False,False,True,True,142
Peugeot,206,mechanical,blue,144000,2005,gasoline,False,gasoline,1.1,hatchback,False,owned,front,3700.0,False,Минская обл.,7,4,False,True,False,False,False,False,False,False,False,True,142
Peugeot,406,mechanical,blue,160000,1998,gas,True,gasoline,1.8,universal,False,owned,front,2400.0,False,Брестская обл.,9,2,False,True,False,False,False,False,False,False,False,False,142
Peugeot,406,mechanical,blue,200000,1999,gasoline,False,gasoline,1.8,sedan,False,owned,front,3000.0,True,Минская обл.,6,2,False,True,False,False,False,False,False,False,False,False,143
Peugeot,206,mechanical,blue,310000,2000,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1300.0,True,Минская обл.,8,16,False,False,False,False,False,False,False,False,True,False,143
Peugeot,3008,mechanical,grey,128000,2010,gasoline,False,gasoline,1.6,universal,False,owned,front,8500.0,False,Минская обл.,5,19,False,True,True,False,True,True,True,True,True,True,143
Peugeot,406,mechanical,green,370000,1999,diesel,False,diesel,2.0,sedan,False,owned,front,3500.0,False,Минская обл.,12,3,False,True,False,False,False,False,False,False,False,True,147
Peugeot,307,mechanical,black,251077,2003,diesel,False,diesel,2.0,universal,False,owned,front,5200.0,False,Гомельская обл.,14,2,False,True,False,False,False,False,False,False,False,True,148
Peugeot,406,mechanical,green,295000,1997,gasoline,False,gasoline,1.8,universal,False,owned,front,3000.0,True,Гомельская обл.,8,3,False,True,True,False,False,False,False,False,True,False,148
Peugeot,406,mechanical,grey,300000,2000,gasoline,False,gasoline,1.8,sedan,False,owned,front,3600.0,True,Брестская обл.,4,2,False,True,False,False,False,False,False,False,False,True,148
Peugeot,308,mechanical,grey,112200,2009,gasoline,False,gasoline,1.6,universal,False,owned,front,5500.0,False,Могилевская обл.,18,3,False,True,False,False,False,True,False,False,False,True,149
Peugeot,406,mechanical,red,315000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1900.0,True,Минская обл.,8,18,False,True,False,False,False,False,False,False,False,False,149
Peugeot,406,mechanical,silver,256000,1999,gasoline,False,gasoline,1.8,universal,False,owned,front,2900.0,False,Минская обл.,8,4,False,True,False,False,False,False,False,False,False,False,149
Peugeot,307,mechanical,blue,360540,2004,diesel,False,diesel,2.0,hatchback,False,owned,front,4200.0,False,Минская обл.,7,2,False,True,False,False,False,False,False,False,False,False,149
Peugeot,308,mechanical,black,120000,2015,diesel,False,diesel,1.6,universal,False,owned,front,12000.0,False,Минская обл.,9,2,False,True,True,True,False,True,True,True,True,True,150
Peugeot,406,mechanical,green,199999,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1650.0,False,Гродненская обл.,12,2,False,True,False,False,False,False,False,False,False,True,150
Peugeot,406,mechanical,blue,334560,1995,gasoline,False,gasoline,1.8,sedan,False,owned,front,2500.0,False,Гомельская обл.,12,2,False,True,False,True,False,False,False,False,False,True,150
Peugeot,306,mechanical,black,333300,1999,gasoline,False,gasoline,1.8,universal,False,owned,front,2150.0,True,Минская обл.,7,2,False,False,False,False,False,False,False,False,False,True,150
Peugeot,406,mechanical,silver,200000,2000,diesel,False,diesel,2.0,sedan,False,owned,front,2700.0,True,Витебская обл.,9,7,False,True,False,False,False,False,False,False,False,False,150
Peugeot,405,mechanical,grey,222222,1988,gasoline,False,gasoline,1.8,universal,False,owned,front,550.0,False,Гомельская обл.,8,4,False,False,False,False,False,False,False,False,False,True,151
Peugeot,607,mechanical,black,238000,2001,gasoline,False,gasoline,3.0,sedan,False,owned,front,4600.0,False,Витебская обл.,5,2,False,True,True,True,True,True,False,False,True,True,151
Peugeot,406,mechanical,silver,330000,2003,gasoline,False,gasoline,1.8,sedan,False,owned,front,3260.0,False,Минская обл.,8,2,False,True,False,False,False,True,False,False,False,False,151
Peugeot,407,mechanical,black,252000,2004,gasoline,False,gasoline,2.0,sedan,False,owned,front,5200.0,False,Минская обл.,7,4,False,True,False,False,False,False,False,False,True,True,151
Peugeot,408,automatic,black,134000,2012,gasoline,False,gasoline,1.6,hatchback,False,owned,front,8700.0,True,Минская обл.,10,2,False,True,False,True,False,True,True,True,False,True,151
Peugeot,306,mechanical,green,250000,1999,gasoline,False,gasoline,1.6,cabriolet,False,owned,front,3200.0,False,Витебская обл.,13,2,False,False,False,False,True,False,False,False,False,True,151
Peugeot,806,mechanical,green,410000,1995,gas,True,gasoline,2.0,minivan,False,owned,front,2600.0,False,Могилевская обл.,11,2,False,True,False,False,False,False,False,False,False,False,153
Peugeot,5008,automatic,grey,130000,2015,diesel,False,diesel,1.6,minivan,False,owned,front,14444.0,False,Минская обл.,11,2,False,True,True,True,True,True,True,True,True,False,154
Peugeot,407,automatic,black,292000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,front,4400.0,False,Гомельская обл.,4,2,False,True,False,True,False,True,False,False,True,True,155
Peugeot,Boxer,mechanical,red,222000,2009,diesel,False,diesel,2.2,minibus,False,owned,front,12500.0,True,Гродненская обл.,9,2,False,True,False,True,False,False,False,False,True,False,155
Peugeot,307,mechanical,violet,400000,2003,diesel,False,diesel,1.6,universal,False,owned,front,3500.0,False,Могилевская обл.,4,2,False,False,False,False,False,False,False,False,False,True,155
Peugeot,307,mechanical,orange,395000,2002,diesel,False,diesel,2.0,universal,False,owned,front,4800.0,False,Минская обл.,30,3,False,True,False,False,False,False,False,False,True,True,156
Peugeot,605,automatic,black,240000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,2600.0,False,Минская обл.,5,6,False,True,False,False,True,True,False,True,False,True,156
Peugeot,207,mechanical,white,180000,2006,gasoline,False,gasoline,1.4,hatchback,False,owned,front,4630.0,False,Минская обл.,4,2,False,True,False,False,False,False,False,False,False,False,157
Peugeot,308,mechanical,grey,120000,2011,gasoline,False,gasoline,1.6,hatchback,False,owned,front,6700.0,False,Витебская обл.,8,2,False,True,False,False,False,True,False,False,False,False,157
Peugeot,307,mechanical,silver,249000,2002,gasoline,False,gasoline,1.6,universal,False,owned,front,3651.71,False,Минская обл.,4,3,False,True,False,False,False,False,False,False,True,False,157
Peugeot,308,automatic,black,190000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4700.0,False,Минская обл.,7,7,False,True,False,False,False,False,False,False,False,False,157
Peugeot,308,automatic,blue,170000,2010,gasoline,False,gasoline,1.6,universal,False,owned,front,6000.0,True,Минская обл.,12,2,False,True,False,False,False,False,False,False,True,True,157
Peugeot,3008,mechanical,white,140000,2010,gasoline,False,gasoline,1.6,minivan,False,owned,front,9000.0,False,Минская обл.,5,2,False,True,False,True,False,True,False,False,False,True,158
Peugeot,407,mechanical,black,230000,2004,gasoline,False,gasoline,2.2,sedan,False,owned,front,6700.0,True,Минская обл.,8,6,False,True,True,True,False,True,True,False,True,True,160
Peugeot,5008,mechanical,silver,106000,2016,diesel,False,diesel,1.6,minivan,False,owned,front,13950.0,False,Минская обл.,19,3,False,True,True,True,False,True,True,True,True,True,160
Peugeot,406,mechanical,blue,340000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,2300.0,False,Минская обл.,33,32,False,True,False,False,False,False,False,False,False,False,161
Peugeot,206,mechanical,red,142000,2007,gasoline,False,gasoline,1.4,hatchback,False,owned,front,4000.0,False,Брестская обл.,1,8,False,True,False,False,False,False,False,False,False,False,161
Peugeot,207,mechanical,other,130000,2008,gasoline,False,gasoline,1.4,hatchback,False,owned,front,5500.0,False,Гродненская обл.,4,4,False,True,False,False,False,False,False,False,False,True,161
Peugeot,406,mechanical,green,300000,1999,diesel,False,diesel,2.0,universal,False,owned,front,2550.0,False,Могилевская обл.,5,2,False,True,False,False,False,False,False,False,False,False,161
Peugeot,406,mechanical,blue,370000,2002,gasoline,False,gasoline,1.8,sedan,False,owned,front,2500.0,False,Минская обл.,11,2,False,True,True,False,False,True,False,False,False,True,162
Peugeot,406,mechanical,other,300000,2000,gasoline,False,gasoline,1.8,sedan,False,owned,front,3200.0,False,Минская обл.,7,3,False,True,False,False,False,True,False,False,False,True,164
Peugeot,308,automatic,silver,1000000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5000.0,False,Гродненская обл.,13,7,False,True,False,True,False,True,False,True,True,True,165
Peugeot,406,mechanical,silver,230000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,3800.0,False,Минская обл.,8,3,False,True,False,False,False,False,False,True,False,True,166
Peugeot,406,mechanical,silver,495000,2001,diesel,False,diesel,2.0,universal,False,emergency,front,1000.0,False,Минская обл.,10,19,False,True,False,False,False,False,False,False,True,False,168
Peugeot,407,mechanical,silver,350000,2006,diesel,False,diesel,1.6,universal,False,owned,front,4400.0,False,Минская обл.,7,17,False,True,False,False,False,True,False,True,True,True,174
Peugeot,Boxer,mechanical,blue,300000,2012,diesel,False,diesel,2.2,van,False,owned,front,13500.0,False,Минская обл.,12,18,False,True,False,False,False,False,False,False,False,False,174
Peugeot,607,mechanical,silver,300000,2002,diesel,False,diesel,2.2,sedan,False,owned,front,6150.0,False,Гродненская обл.,5,4,False,True,False,False,True,False,False,True,True,True,175
Peugeot,607,mechanical,blue,390000,2003,diesel,False,diesel,2.2,sedan,False,owned,front,5500.0,False,Гомельская обл.,18,7,False,True,True,True,True,True,True,True,True,True,175
Peugeot,407,automatic,silver,162000,2008,gasoline,False,gasoline,2.0,sedan,False,owned,front,7500.0,False,Минская обл.,4,16,False,True,False,True,False,True,False,False,True,True,175
Peugeot,806,mechanical,blue,525000,1998,gasoline,False,gasoline,2.0,minivan,False,owned,front,3200.0,False,Минская обл.,6,5,False,True,False,False,False,False,False,False,False,False,177
Peugeot,605,mechanical,grey,360000,1998,gasoline,False,gasoline,3.0,sedan,False,owned,front,2600.0,True,Гомельская обл.,7,6,False,True,False,False,False,True,False,False,False,True,180
Peugeot,406,mechanical,brown,250000,2004,gasoline,False,gasoline,1.8,sedan,False,owned,front,5600.0,False,Гродненская обл.,24,7,False,True,True,True,True,True,False,False,True,True,183
Peugeot,406,mechanical,green,300000,2000,gasoline,False,gasoline,1.8,sedan,False,owned,front,2600.0,False,Минская обл.,11,10,False,True,False,False,False,False,False,False,False,True,187
Peugeot,3008,mechanical,silver,210000,2010,gasoline,False,gasoline,1.6,suv,False,owned,front,8700.0,False,Гродненская обл.,10,10,False,True,True,False,False,False,False,True,True,False,189
Peugeot,Partner,mechanical,grey,214000,2010,diesel,False,diesel,1.6,minivan,False,owned,front,7100.0,False,Минская обл.,8,8,False,True,True,True,False,True,False,False,False,True,189
Peugeot,607,automatic,green,160000,2001,gasoline,False,gasoline,2.2,sedan,False,owned,front,4800.0,False,Витебская обл.,12,2,False,True,False,True,True,True,False,False,False,True,189
Peugeot,407,mechanical,black,170000,2006,gasoline,False,gasoline,2.2,sedan,False,owned,front,5200.0,False,Минская обл.,5,3,False,True,False,True,False,True,False,False,True,True,190
Peugeot,406,mechanical,green,320000,1995,gasoline,False,gasoline,1.8,sedan,False,owned,front,1800.0,True,Гродненская обл.,10,10,False,False,False,False,False,False,False,False,False,True,194
Peugeot,5008,automatic,grey,290000,2010,diesel,False,diesel,1.6,minivan,False,owned,front,9500.0,True,Минская обл.,3,8,False,True,False,True,False,False,False,True,True,True,195
